query	lat	lon	lat_min	lat_max	lon_min	lon_max
Houston, TX	29.7589382	-95.3676974	29.5370705	30.1103506	-95.9097419	-95.0120525
Howard, TX	32.3047833	-101.4271085	32.0869242	32.5251645	-101.6950615	-101.1744904
Hudspeth, TX	31.5388627	-105.4752945	30.629398	32.00235	-105.9979849	-104.9071344
Hunt, TX	33.1161567	-96.0808922	32.8371875	33.409591	-96.2973941	-95.858522
Hutchinson, TX	35.8148236	-101.34844	35.6241527	36.0553987	-101.6234759	-101.085722
Irion, TX	31.2931196	-100.980073	31.0791159	31.5287376	-101.2747863	-100.6884597
Jack, TX	33.2127019	-98.1639199	33.001245	33.4670358	-98.4269158	-97.9181778
Jackson, TX	28.9224028	-96.55561	28.6739872	29.2643231	-96.9386831	-96.3089074
Jasper, TX	30.7485258	-94.000884	30.2420034	31.1581824	-94.4601948	-93.8656172
Jeff Davis, TX	30.7018281	-104.1501698	30.412167	31.1052228	-104.9795527	-103.4399614
Jefferson, TX	29.834772	-94.1704496	29.5615159	30.1890213	-94.4451141	-93.8113103
Jim Hogg, TX	27.0065425	-98.7047316	26.7835434	27.3590482	-98.9544859	-98.4178493
Jim Wells, TX	27.8067733	-98.1084601	27.2609934	28.0578899	-98.2354577	-97.7889983
Johnson, TX	32.3766071	-97.3568623	32.135132	32.555371	-97.6169068	-97.0869118
Jones, TX	32.7135946	-99.8606106	32.5145196	32.960218	-100.1462985	-99.6118825
Karnes, TX	28.8791858	-97.9062893	28.6681413	29.2215033	-98.1909292	-97.5745848
Kaufman, TX	32.5810208	-96.2992707219767	32.3573988	32.8417346	-96.532326	-96.0755509
Kendall, TX	29.943885	-98.7258845	29.7162876	30.1389062	-98.9208148	-98.4140537
Kenedy, TX	26.9205171	-97.7461361	26.2205171	27.6205171	-98.4461361	-97.0461361
Kent, TX	33.1665316	-100.7846477	32.962932	33.3990719	-101.0388436	-100.517449
Kerr, TX	30.045717	-99.3884839	29.7814041	30.2906395	-99.7576135	-98.9176929
Kimble, TX	30.4744131	-99.8199792	30.2867153	30.7108308	-100.116701	-99.3017432
King, TX	33.588178	-100.2178972	33.3969915	33.8359922	-100.5186409	-99.9909488
Kinney, TX	29.326416	-100.4165707	29.0841017	29.6237767	-100.79696	-100.1110219
Kleberg, TX	27.3983129	-97.7485096	26.6983129	28.0983129	-98.4485096	-97.0485096
Knox, TX	33.5871385	-99.7073621	33.3972205	33.835922	-99.9964182	-99.472312
La Salle, TX	28.3391148	-99.0982257	28.0304031	28.6475876	-99.4082898	-98.8008613
Lamar, TX	33.6383552	-95.582343	33.376881	33.9435753	-95.857831	-95.3087298
Lamb, TX	34.0321667	-102.3429233	33.8245545	34.3131534	-102.615487	-102.0856789
Lampasas, TX	31.1761363	-98.240563	31.0296811	31.4640472	-98.5696211	-97.9068917
Lavaca, TX	29.3703333	-96.9334531	29.0631464	29.6327559	-97.2400478	-96.5605229
Lee, TX	30.3031353	-96.9588587	30.032048	30.5572229	-97.3346196	-96.649689
Leon, TX	31.2715127	-95.9953382	30.9739682	31.6541335	-96.3310833	-95.655289
Liberty, TX	30.0856736	-94.7856262	29.8852751	30.490098	-95.1657672	-94.4423054
Limestone, TX	31.5261854	-96.580617	31.2202986	31.8148823	-96.9322603	-96.2365352
Lipscomb, TX	36.2695629	-100.2711772	36.0552863	36.5000081	-100.5462649	-100.0002247
Live Oak, TX	28.2678746	-98.101923	28.0567135	28.7865021	-98.3350184	-97.80889
Llano, TX	30.6663312	-98.6970374	30.4859449	30.9218713	-98.9645601	-98.3498679
Loving, TX	31.8364044	-103.5663536	31.6503783	32.000554	-103.9839262	-103.3268278
Lubbock, TX	33.5635206	-101.879336	33.4478798	33.7084726	-102.0321237	-101.749008
Lynn, TX	33.1474257	-101.812592	32.9597959	33.3950501	-102.0759214	-101.556809
Madison, TX	30.9551586	-95.9507234	30.8263922	31.0944138	-96.2411349	-95.6128453
Marion, TX	32.7931661	-94.344488	32.687893	32.8808654	-94.7056456	-94.042747
Martin, TX	32.2675039	-101.9190317	32.086764	32.5252249	-102.2111497	-101.6884924
Mason, TX	30.705029	-99.2233284	30.4982103	30.9410803	-99.4846018	-98.963206
Matagorda, TX	28.8879823	-96.0035095	28.3693397	29.2297717	-96.3804268	-95.5024314
Maverick, TX	28.792861	-100.3110817	28.1968144	29.0862726	-100.6672338	-100.1110219
McCulloch, TX	31.1699604	-99.3885277	30.9406515	31.494308	-99.6042422	-99.0904707
McLennan, TX	31.5487691	-97.2189254	31.243355	31.8631714	-97.6051127	-96.8010983
McMullen, TX	28.3138785	-98.5527241	28.0573846	28.6517466	-98.8036082	-98.3341974
Medina, TX	29.2836281	-99.1126826	29.0886492	29.6906921	-99.4138949	-98.8046637
Menard, TX	30.8573562	-99.8320637	30.710461	31.0880357	-100.1164507	-99.4838441
Midland, TX	31.9973662	-102.0779482	31.9184063	32.1293873	-102.2697973	-102.0176654
Milam, TX	30.7626867	-96.9981706	30.4572864	31.1112617	-97.3154661	-96.6121273
Mills, TX	31.4861082	-98.5527272	31.2304548	31.7252524	-98.994141	-98.2667962
Mitchell, TX	32.2898049	-100.9213003	32.085406	32.5280317	-101.1836063	-100.6601695
Montague, TX	33.6205753	-97.7215754	33.4336958	33.9928413	-97.9790282	-97.4841106
Montgomery, TX	30.301949	-95.5065944	30.0261848	30.6304191	-95.8301579	-95.0966488
Moore, TX	35.8156121	-101.9104355	35.6199689	36.0554609	-102.1630011	-101.6227562
Morris, TX	33.0738633	-94.7392197	32.8792745	33.363865	-94.8173873	-94.6520587
Motley, TX	34.0395459	-100.7744062	33.8335868	34.3136072	-101.0414531	-100.5171324
Nacogdoches, TX	31.5970503	-94.5927451	31.2225491	31.8456013	-94.979301	-94.304932
Navarro, TX	32.0279525	-96.4985456	31.7962907	32.3290552	-96.8961842	-96.053291
Newton, TX	30.8118989	-93.740504	30.2419075	31.1895735	-93.9110732	-93.5078217
Nolan, TX	32.2719306	-100.3987748	32.0812087	32.5256553	-100.6652451	-100.1462985
Nueces, TX	27.7153774	-97.6199942	27.55833	27.9955646	-97.94165	-97.03489
Ochiltree, TX	36.2559217	-100.8138152	36.0552445	36.5000081	-101.085722	-100.5459697
Oldham, TX	35.3907651	-102.6193428	35.1831729	35.6275369	-103.0425245	-102.1628415
Orange, TX	30.1228634	-93.9041169	29.93956	30.2426633	-94.1189023	-93.6884273
Palo Pinto, TX	32.7215726	-98.2814881	32.5115751	33.0078065	-98.5761595	-98.0559348
Panola, TX	32.1367712	-94.3130073	31.9732481	32.3947823	-94.6016788	-94.0165596
Parker, TX	32.7599475	-97.7935767	32.5547967	33.0035826	-98.0667047	-97.5440922
Parmer, TX	34.4901153	-102.768021	34.3120957	34.748037	-103.0436948	-102.5251292
Pecos, TX	30.7857437	-102.8065415	30.0527001	31.3712421	-103.5847085	-101.7688274
Polk, TX	30.7642828	-94.8192175	30.487496	31.1464938	-95.1998763	-94.544533
Potter, TX	35.3683354	-101.8776577	35.1828175	35.6201983	-102.1674519	-101.6227443
Presidio, TX	29.9883766	-104.2336552	29.2583689	30.629398	-104.98075	-103.7924555
Rains, TX	32.8685085	-95.7964017	32.711788	32.9797657	-95.9865897	-95.6348259
Randall, TX	34.9444713	-101.8850309	34.7473644	35.1832302	-102.1688266	-101.6229535
Reagan, TX	31.3458428	-101.5295291	31.0791159	31.6514187	-101.7759975	-101.2668209
Real, TX	29.7949383	-99.8280905	29.6237131	30.0824389	-100.062454	-99.6025336
Red River, TX	33.571979	-95.0429674	33.317646	33.9632254	-95.3111356	-94.7460542
Reeves, TX	31.232003	-103.6583657	30.76674	32.0001401	-104.1022945	-103.010356
Refugio, TX	28.3171012	-97.2394101	28.0614547	28.5547991	-97.5405111	-96.7586872
Roberts, TX	35.8309752	-100.8058034	35.6190803	36.0579119	-101.0860533	-100.5396418
Robertson, TX	31.0339058	-96.5079742	30.6959157	31.3570235	-96.8312784	-96.2350891
Rockwall, TX	32.8923464	-96.4066987	32.8139075	32.9823882	-96.5189592	-96.2972188
Runnels, TX	31.8282551	-99.9779922	31.5766859	32.0829021	-100.2360599	-99.7140324
Rusk, TX	32.051377	-94.7906553	31.8440786	32.4075928	-94.9859411	-94.4527207
Sabine, TX	31.3325489	-93.8722218	31.134363	31.6115277	-94.0488676	-93.600308
San Augustine, TX	31.3970365	-94.1751389	31.0992976	31.6536087	-94.398822	-93.9832362
San Jacinto, TX	30.5083577	-95.1902362	30.3194694	30.906582	-95.3590869	-94.831001
San Patricio, TX	27.9973226	-97.5130456	27.82094	28.1793115	-97.9087809	-97.13616
San Saba, TX	31.122268	-98.8397049	30.9207996	31.489635	-99.0923974	-98.4147103
Schleicher, TX	30.8791222	-100.5418961	30.7060113	31.0884576	-100.9624673	-100.1153069
Scurry, TX	32.7225172	-100.9052015	32.52514	32.9702091	-101.1744617	-100.6558751
Shackelford, TX	32.7088752	-99.3307616	32.5148133	32.9571002	-99.6122396	-99.0957987
Shelby, TX	31.7716364	-94.1301652	31.569337	31.9797968	-94.5112616	-93.8024516
Sherman, TX	36.2452294	-101.8858689	36.0548791	36.5002776	-102.1629574	-101.6234759
Smith, TX	32.3402898	-95.2563971	32.1350663	32.6871755	-95.5946489	-94.9853697
Somervell, TX	32.2275813	-97.7724138	32.0872925	32.318736	-97.9457052	-97.6150445
Starr, TX	26.5630409	-98.7479897	26.23527	26.7856817	-99.17194	-98.3207638
Stephens, TX	32.6944793	-98.8200722	32.5149019	32.9572836	-99.096065	-98.5755828
Sterling, TX	31.8151416	-101.0452671	31.5562856	32.0871245	-101.2675588	-100.8215
Stonewall, TX	33.1571742	-100.2453011	32.9596203	33.3976109	-100.5268534	-99.988816
Sutton, TX	30.5672947	-100.6432359	30.2876512	30.710461	-100.960642	-100.1160205
Swisher, TX	34.47235	-101.7119955	34.3122737	34.7483695	-101.9984485	-101.4713264
Tarrant, TX	32.7513658	-97.335696	32.5486621	32.9940453	-97.5506059	-97.0326646
Taylor, TX	32.2793121	-99.8812612	32.0806006	32.5228148	-100.1519355	-99.6295708
Terrell, TX	30.1990738	-102.0974881	29.77909	30.6583558	-102.5669768	-101.64626
Terry, TX	33.1514254	-102.3328121	32.9586111	33.3888662	-102.5947249	-102.0753567
Throckmorton, TX	33.1571081	-99.2017838	32.9566925	33.3989459	-99.472312	-98.9508704
Titus, TX	33.2040399	-94.9651725	32.9816531	33.396534	-95.1260936	-94.808502
Tom Green, TX	31.3782559	-100.4133839	31.086404	31.7054104	-101.2679173	-100.1110499
Travis, TX	30.2878569	-97.7561392	30.0232901	30.6280321	-98.173053	-97.3695829
Trinity, TX	31.0834452	-95.1219348	30.8247156	31.3869646	-95.4346865	-94.8428547
Tyler, TX	32.3512601	-95.3010624	32.2306715	32.4679055	-95.4188842	-95.1932894
Upshur, TX	32.7263725	-94.9286251	32.518906	32.908108	-95.152603	-94.6726166
Upton, TX	31.3720387	-102.0386055	31.0797648	31.6516358	-102.3178865	-101.7749825
Uvalde, TX	29.300357	-99.7733181	29.0862726	29.628089	-100.1126514	-99.4117815
Val Verde, TX	29.9153286	-101.1284631	29.236841	30.2885715	-101.7606035	-100.6991091
Van Zandt, TX	32.5375642	-95.8292165	32.3550414	32.8385036	-96.076639	-95.44873
Victoria, TX	28.8026443	-96.9766308	28.485726	29.1038648	-97.3057636	-96.6475964
Walker, TX	30.6795741	-95.5522823	30.5044443	31.058062	-95.8628304	-95.3273238
Waller, TX	29.9443902	-95.9955885	29.7279408	30.2453392	-96.192284	-95.803354
Ward, TX	31.5007583	-103.0781186	31.2668827	31.6514944	-103.6069293	-102.7674086
Washington, TX	30.2226352	-96.3936114	30.0443749	30.4003511	-96.7944459	-96.0813721
Webb, TX	27.6983621	-99.2523577	27.25957	28.2045881	-100.2123334	-98.798083
Wharton, TX	29.2454534	-96.2291474	28.963046	29.6338794	-96.6380212	-95.8421252
Wheeler, TX	35.3921902	-100.2632764	35.182732	35.61968	-100.5400394	-100.0002774
Wichita, TX	33.9516534	-98.7088886	33.833968	34.2099333	-98.953143	-98.4220514
Wilbarger, TX	34.0265157	-99.2085961	33.8339607	34.458845	-99.475723	-98.9523746
Willacy, TX	26.4553947	-97.5947484	26.2993661	26.6117366	-98.0043314	-97.1588241
Williamson, TX	30.6580927	-97.6041649	30.4028139	30.910808	-98.0500423	-97.1551988
Wilson, TX	29.1589961	-98.1251465	28.8823156	29.4387588	-98.4071819	-97.7286667
Winkler, TX	31.8005913	-103.0762299	31.6513207	32.0871111	-103.3274904	-102.798417
Wise, TX	33.2139213	-97.6563925	32.9912804	33.4339377	-97.9215331	-97.3830159
Wood, TX	32.7577475	-95.3812941	32.540657	33.0132704	-95.6653125	-95.151283
Yoakum, TX	33.1536951	-102.833579	32.9585488	33.3883637	-103.064759	-102.5944411
Young, TX	33.1508315	-98.6962766	32.9522974	33.3975164	-98.9540835	-98.4208388
Zapata, TX	26.9879626	-99.1673556	26.5762843	27.3191317	-99.4556178	-98.9542342
Zavala, TX	28.8366612	-99.767631	28.6405325	29.0912801	-100.1140387	-99.4082898
Beaver, UT	38.3335694	-113.2754828	38.1474265	38.5740957	-114.050485	-112.3353812
Box Elder, UT	41.3586056	-113.2112072	40.9976628	42.0015016	-114.042553	-111.8679785
Cache, UT	41.7042978	-111.7451159	41.3689104	41.9995226	-112.1645032	-111.399811
Carbon, UT	39.6023917	-110.6505023	39.4673277	39.8141279	-111.2474958	-109.8739605
Daggett, UT	40.915567	-109.4798174	40.653595	41.00069	-110.0007314	-109.0484552
Davis, UT	41.0263758	-112.1197426	40.7691092	41.1530345	-112.4934769	-111.7389237
Duchesne, UT	40.2960433	-110.4715153	39.8061741	40.8348241	-110.904993	-109.9769191
Emery, UT	38.9844774	-110.8038549	38.4999339	39.7043307	-111.3070804	-109.9879034
Garfield, UT	37.8018067	-111.5853156	37.5357444	38.1538677	-112.6892555	-109.927188
Grand, UT	38.9634637	-109.6619899	38.4995765	39.499691	-110.1793653	-109.0506802
Iron, UT	37.8546136	-113.2867347	37.474298	38.149303	-114.052283	-112.4670464
Juab, UT	39.6949628	-112.8342117	39.3146429	40.0115837	-114.047783	-111.583984
Kane, UT	37.2439691	-112.0048393	37.0003051	37.544891	-112.905113	-110.6392672
Millard, UT	39.0364951	-113.0861444	38.5710636	39.5540488	-114.0499555	-112.0139153
Morgan, UT	41.0784068	-111.6509149	40.7800315	41.3740222	-111.8766028	-111.2214274
Piute, UT	38.310801	-112.1012191	38.1460643	38.5121239	-112.5195215	-111.7664327
Rich, UT	41.661286	-111.2123631	41.1410458	42.0016726	-111.5110504	-111.0457876
Salt Lake, UT	40.6632297	-111.9103124	40.414864	40.9218791	-112.2601619	-111.5532328
San Juan, UT	37.5859438	-109.7852018	36.997968	38.5000164	-111.4129216	-109.0415767
Sanpete, UT	39.3606305	-111.5767825	39.032272	39.8131615	-112.016205	-111.2470711
Sevier, UT	38.7312956	-111.7866483	38.5018263	39.045681	-112.5226271	-111.2981878
Summit, UT	40.8320852	-111.1233396	40.5483627	41.2517051	-111.6491287	-110.000183
Tooele, UT	40.4062872	-113.1966394	39.9033489	41.076844	-114.048378	-112.1442491
Uintah, UT	40.1943199	-109.5770955	39.4617067	40.858175	-110.044899	-109.0478887
Utah, UT	40.0841662	-111.6259473	39.777355	40.5779119	-112.2141911	-110.857647
Wasatch, UT	40.3348338	-111.1186992	39.899145	40.6909494	-111.616524	-110.891649
Washington, UT	37.2393471	-113.525776	37.0000773	37.619034	-114.0528823	-112.8990784
Wayne, UT	38.3079634	-111.1243088	38.1501637	38.5101796	-111.8489053	-109.885124
Weber, UT	41.2728039	-111.8860648	41.076844	41.4339285	-112.4934769	-111.4204308
Addison, VT	44.088818	-73.302841	44.0211103	44.1237831	-73.43774	-73.2495883
Bennington, VT	42.8783183	-73.1971692	42.8366195	42.9344151	-73.2783608	-73.1460039
Caledonia, VT	44.46383305	-72.1083608591196	44.1570903	44.769441	-72.4346832	-71.8370675
Chittenden, VT	43.70809	-72.948532	43.6656668	43.8580603	-73.0170894	-72.8260759
Essex, VT	44.5230418	-73.0622703227799	44.4683644	44.5705052	-73.1584033	-72.9710116
Franklin, VT	44.9817713	-72.915614	44.9204655	45.016665	-72.9932236	-72.8223535
Grand Isle, VT	44.7225436	-73.2923538	44.6752163	44.7818771	-73.3720485	-73.2283223
Lamoille, VT	44.6090486	-72.6714363	44.3982975	44.8040397	-72.9272793	-72.3683847
Orange, VT	44.1483959	-72.4026007	44.0924064	44.2207823	-72.4433761	-72.305201
Orleans, VT	44.8106805	-72.2010733	44.8022434	44.8196515	-72.212988	-72.1867288
Rutland, VT	43.62059485	-73.0165311727497	43.5717275	43.6694783	-73.0328397	-72.9347564
Washington, VT	44.105619	-72.432601	44.0081589	44.133344	-72.5024241	-72.3487797
Windham, VT	43.1793702	-72.7258735	43.1218521	43.2332912	-72.7733698	-72.6763164
Windsor, VT	43.480826	-72.385483	43.4286284	43.5252693	-72.4548938	-72.380189
Accomack, VA	37.7422207	-75.6743538	37.448562	38.0274758	-76.2366082	-75.2118247
Albemarle, VA	35.3501426	-80.2000578	35.297238	35.41745	-80.254832	-80.137166
Alexandria City, VA	38.8051095	-77.0470229	38.7851837	38.8449229	-77.1443577	-77.0370392
Alleghany, VA	39.4696486	-120.8432836	39.4496486	39.4896486	-120.8632836	-120.8232836
Amelia, VA	28.5486481	-81.3810627	28.5485981	28.5486981	-81.3811127	-81.3810127
Amherst, VA	-32.089421	115.9425298	-32.089471	-32.089371	115.9424798	115.9425798
Appomattox, VA	37.3570894	-78.8252911	37.342107	37.3745228	-78.85072	-78.809083
Arlington, VA	32.701939	-97.105623790337	32.586565	32.817121	-97.233818	-97.037008
Augusta, VA	37.2280198	15.2213167	37.2279698	37.2280698	15.2212667	15.2213667
Bath, VA	51.3813864	-2.3596963	51.350549	51.4112023	-2.4141955	-2.3157642
Bedford, VA	52.1363806	-0.4675041	52.0963806	52.1763806	-0.5075041	-0.4275041
Bland, VA	-33.9188621	147.0608869699	-34.3174388	-33.520941	146.0703043	147.7840265
Botetourt, VA	37.5520825	-79.8029569	37.3093476	37.8009735	-80.0741195	-79.498849
Bristol City, VA	51.4650433	-2.56629252801508	51.4650099	51.4650899	-2.5663708	-2.5662058
Brunswick, VA	46.0832868	-64.7862273	46.0832368	46.0833368	-64.7862773	-64.7861773
Buchanan, VA	39.6733203	-94.794829	39.5303107	39.8207495	-95.1134389	-94.601211
Buckingham, VA	51.9983175	-0.9786725	51.9798271	52.0146745	-1.0139808	-0.9362515
Buena Vista City, VA	42.7445814	-95.1127525	42.560154	42.9099656	-95.38887	-94.915215
Campbell, VA	39.06460295	-84.4455750411951	39.0641222	39.0650705	-84.4458026	-84.4453259
Caroline, VA	36.0970701	-81.9451149	36.0770701	36.1170701	-81.9651149	-81.9251149
Carroll, VA	36.1067261	-88.2589322	36.0867261	36.1267261	-88.2789322	-88.2389322
Charles City, VA	43.0663613	-92.6724112	43.0380041	43.0834694	-92.702255	-92.6433557
Charlotte, VA	35.23227585	-80.943586	35.2322537	35.232298	-80.9436055	-80.9435665
Charlottesville City, VA	38.0360726	-78.4997347255967	38.035833	38.0364158	-78.4998785	-78.4995108
Chesapeake City, VA	39.5271001	-75.8124776	39.518406	39.532861	-75.822925	-75.797528
Chesterfield, VA	38.661953	-90.5643258	38.6105154	38.692525	-90.6790594	-90.4855437
Clarke, VA	41.0152092	-93.7842976	40.896118	41.1621848	-94.015121	-93.5575611
Colonial Heights City, VA	37.2555718	-77.4112016	37.2331506	37.298736	-77.431805	-77.3622606
Craig, VA	40.5152491	-107.5464541	40.502206	40.537997	-107.601188	-107.504544
Culpeper, VA	38.4733823	-77.9961275	38.445481	38.495747	-78.028554	-77.971925
Cumberland, VA	35.08797265	-78.8764863048343	35.0862445	35.0896508	-78.8793157	-78.873977
Dickenson, VA	45.9874631	-87.8864905	45.7226901	46.2468705	-88.136212	-87.6155304
Dinwiddie, VA	37.0779278	-77.586655	37.0579278	37.0979278	-77.606655	-77.566655
Essex, VA	51.6463821	0.4345705	51.6462052	51.6463821	0.4345192	0.4350294
Fairfax, VA	38.8907693	-77.3482828	38.8707693	38.9107693	-77.3682828	-77.3282828
Fairfax City, VA	38.8506152	-77.3005455	38.1506152	39.5506152	-78.0005455	-76.6005455
Falls Church City, VA	38.882334	-77.1710914	38.8724684	38.89984	-77.1948842	-77.1496974
Fauquier, VA	49.3101561	-82.0402338	49.2901561	49.3301561	-82.0602338	-82.0202338
Floyd, VA	34.0266015	-101.2765537	33.8304464	34.3125441	-101.5649703	-101.0411956
Fluvanna, VA	32.8856587	-101.1487378	32.8656587	32.9056587	-101.1687378	-101.1287378
Franklin, VA	40.7496292	-73.967389983246	40.7485254	40.7506761	-73.968465	-73.9666373
Franklin City, VA	38.0078996	-75.3835302	37.9878996	38.0278996	-75.4035302	-75.3635302
Frederick, VA	36.9691517	-122.001071	36.9690427	36.9695895	-122.00162	-122.0009343
Fredericksburg City, VA	38.3031837	-77.4605399	38.2701509	38.3266378	-77.5325902	-77.4467933
Giles, VA	10.9523434	-64.0312353	10.9123434	10.9923434	-64.0712353	-63.9912353
Gloucester, VA	39.7941502	-75.0759146	39.7941002	39.7942002	-75.0759646	-75.0758646
Goochland, VA	37.6824439	-77.884925	37.6624439	37.7024439	-77.904925	-77.864925
Grayson, VA	33.5636114	-96.6702111	33.3978855	33.9583489	-96.9450702	-96.3794001
Greene, VA	39.3573664	-90.3898985	39.1185802	39.5215329	-90.6222157	-90.150162
Greensville, VA	43.2804305	-79.9926553	43.2803805	43.2804805	-79.9927053	-79.9926053
Halifax, VA	50.01908295	-110.728069744847	50.018406	50.0195995	-110.7282948	-110.7259937
Hampton City, VA	37.0241295	-76.3443533608684	37.023589	37.0244726	-76.3448486	-76.3437372
Hanover, VA	52.3923543	9.71397479571889	52.3921683	52.3925387	9.7137952	9.7140933
Harrisonburg City, VA	38.4493315	-78.8688833	38.389766	38.4895289	-78.917871	-78.8243196
Henrico, VA	37.5137752	-77.3287573	37.512042	37.5172102	-77.3292037	-77.3271141
Henry, VA	41.3418549	-90.1177442	41.1494595	41.58625	-90.4396477	-89.855469
Highland, VA	41.5652695	-81.4824929	41.5643062	41.5652695	-81.4839815	-81.4824929
Isle of Wight, VA	50.6710482	-1.33271111331995	50.5746776	50.7675562	-1.591801	-1.0627189
James City, VA	41.6200616	-78.8389213	41.6000616	41.6400616	-78.8589213	-78.8189213
King and Queen, VA	50.82468	-0.1370607	50.82463	50.82473	-0.1371107	-0.1370107
King George, VA	49.1827755	-122.8447317	49.1777755	49.1877755	-122.8497317	-122.8397317
King William, VA	37.687363	-77.0135874	37.647363	37.727363	-77.0535874	-76.9735874
Lancaster, VA	54.0604605	-2.8043933	54.0404605	54.0804605	-2.8243933	-2.7843933
Lee, VA	36.6137001	-83.1554509	36.5937001	36.6337001	-83.1754509	-83.1354509
Loudoun, VA	52.44573805	0.75462958103353	52.4456674	52.4458128	0.7545013	0.7547578
Louisa, VA	41.206668	-91.2683976	41.0717052	41.423523	-91.487045	-90.946259
